,OP_CARRIER,ORIGIN,DEST,DEP_DELAY,ARR_DELAY,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE
2512,DL,BZN,LAX,2.75,-2.8863636363636362,158.3181818181818,127.95454545454545,902.0
2513,DL,BZN,LGA,20.727272727272727,16.0,249.36363636363637,223.36363636363637,1894.0
2514,DL,BZN,MSP,1.7949640287769784,-6.107099879663057,131.8664259927798,109.6690734055355,874.0
2515,DL,BZN,SEA,-5.5,-31.0,103.5,81.0,543.0
2516,DL,BZN,SLC,-1.2607594936708861,-8.243037974683544,75.37468354430379,51.529113924050634,347.0
2517,DL,CAE,ATL,4.634228187919463,1.8082454458293384,65.17209971236817,40.533557046979865,192.0
2518,DL,CAE,LGA,-5.0,-25.0,110.0,88.0,617.0
2519,DL,CAK,ATL,6.361607142857143,-1.3877245508982037,101.8622754491018,80.2814371257485,528.0
2520,DL,CHA,ATL,6.519788918205805,0.741424802110818,49.37467018469657,26.488126649076516,106.0
2521,DL,CHO,ATL,0.24079320113314448,-3.121813031161473,90.79603399433428,71.18696883852691,457.0
2522,DL,CHS,ATL,3.754173862982153,-1.1139896373056994,71.71934369602764,46.80713874496258,259.0
2523,DL,CHS,BOS,23.25,14.75,133.5,110.75,818.0
2524,DL,CHS,JFK,12.932735426008968,1.8089887640449438,114.51460674157303,88.46966292134832,636.0
2525,DL,CID,ATL,2.2202380952380953,-2.8125,120.58035714285714,95.1577380952381,694.0
2526,DL,CID,MSP,-7.0,-38.0,57.0,43.0,220.0
2527,DL,CLE,ATL,7.861562258313999,4.084397986837011,106.4196670538134,85.3778552071235,554.0
2528,DL,CLE,DTW,3.6335616438356166,-5.828767123287672,48.60616438356164,25.35958904109589,95.0
2529,DL,CLE,LGA,-9.0,-13.0,104.0,68.0,419.0
2530,DL,CLE,MSP,5.128571428571429,-3.15,118.9,98.93928571428572,622.0
2531,DL,CLE,RDU,-3.0,-9.0,77.0,59.0,416.0
2532,DL,CLE,SLC,-0.8013245033112583,-5.079470198675497,242.9271523178808,218.5562913907285,1565.0
2533,DL,CLT,ATL,5.771462758001795,-0.7842373389271801,73.20587353910699,43.572070722205574,226.0
2534,DL,CLT,DTW,3.3124491456468674,-8.40846216436127,100.0960130187144,76.98698128559805,500.0
2535,DL,CLT,JFK,10.53623188405797,1.7463768115942029,118.18840579710145,79.2536231884058,541.0
2536,DL,CLT,LGA,-2.0,-20.0,108.0,82.0,544.0
2537,DL,CLT,MSP,3.369244935543278,-9.54764107308048,159.6567992599445,135.88159111933396,930.0
2538,DL,CLT,SLC,2.90625,-8.396011396011396,267.49002849002846,237.5897435897436,1727.0
2539,DL,CMH,ATL,5.403006442376521,-0.6443409742120344,91.89505730659026,70.22098853868195,447.0
2540,DL,CMH,DTW,-4.0,0.0,76.0,39.0,155.0
2541,DL,CMH,LAS,6.5,5.0,292.5,230.5,1771.0
2542,DL,CMH,LAX,4.553333333333334,0.4666666666666667,291.72,265.4866666666667,1995.0
2543,DL,CMH,LGA,254.0,279.0,128.0,99.0,479.0
2544,DL,CMH,MSP,1.917675544794189,-4.689320388349515,117.48058252427184,97.58009708737865,626.0
2545,DL,COS,ATL,2.6738461538461538,-2.4598765432098766,167.62654320987653,140.15432098765433,1184.0
2546,DL,CRW,ATL,8.35897435897436,4.748571428571428,86.07142857142857,60.00857142857143,363.0
2547,DL,CVG,ATL,4.1279114165712105,-2.937284894837476,88.74225621414914,66.30822179732314,373.0
2548,DL,CVG,BOS,14.548837209302325,5.8279069767441865,126.05348837209303,101.6767441860465,752.0
2549,DL,CVG,DCA,-2.3333333333333335,-3.4444444444444446,80.11111111111111,58.77777777777778,411.0
2550,DL,CVG,DEN,5.866043613707165,-2.2118380062305296,176.01246105919003,152.78504672897196,1069.0
2551,DL,CVG,DTW,6.258333333333334,1.4416666666666667,64.85833333333333,43.6,229.0
2552,DL,CVG,FLL,1.7020057306590257,-3.4597701149425286,147.1264367816092,127.29022988505747,932.0
2553,DL,CVG,LAS,0.47262247838616717,-9.51585014409222,244.37752161383284,224.0057636887608,1678.0
2554,DL,CVG,LAX,5.633451957295374,-0.4199288256227758,276.48220640569394,253.24377224199287,1900.0
2555,DL,CVG,LGA,26.18633540372671,22.855345911949687,115.71698113207547,89.44654088050315,585.0
2556,DL,CVG,MCO,3.013157894736842,-3.8874172185430464,125.30728476821191,103.31788079470199,757.0
2557,DL,CVG,MSP,8.587458745874587,-3.0463576158940397,112.57615894039735,95.03311258278146,596.0
2558,DL,CVG,PHX,-1.5454545454545454,-17.6,251.70909090909092,225.6727272727273,1569.0
2559,DL,CVG,RSW,1.9437869822485208,-7.905325443786983,135.03254437869822,118.26627218934911,879.0
2560,DL,CVG,SEA,0.7333333333333333,-11.169642857142858,288.38839285714283,266.55357142857144,1965.0
2561,DL,CVG,SFO,0.8944099378881988,-9.330218068535826,291.89096573208724,271.4984423676012,2036.0
2562,DL,CVG,SLC,7.255597014925373,-3.341417910447761,226.23694029850745,203.3992537313433,1450.0
2563,DL,CVG,TPA,1.265927977839335,-3.088888888888889,123.33333333333333,105.125,773.0
2564,DL,DAB,ATL,7.775556824671616,4.285796105383734,83.62600229095075,59.27548682703322,366.0
2565,DL,DAL,ATL,8.928100659077291,4.471471471471472,120.06486486486486,95.97957957957958,721.0
2566,DL,DAY,ATL,6.218909090909091,1.9592430858806404,97.74890829694323,75.06477438136827,432.0
2567,DL,DCA,ATL,8.364266270725068,4.669146825396825,110.95734126984127,84.14335317460318,547.0
2568,DL,DCA,CVG,-2.4444444444444446,-19.77777777777778,90.55555555555556,71.66666666666667,411.0
2569,DL,DCA,DTW,5.023476297968397,-0.4421860885275519,90.54019873532069,66.56684733514003,405.0
2570,DL,DCA,JFK,-2.1818181818181817,-7.806818181818182,69.0340909090909,41.90909090909091,213.0
2571,DL,DCA,LAX,8.87912087912088,1.6675824175824177,344.5631868131868,310.5879120879121,2311.0
2572,DL,DCA,MSP,6.359504132231405,-2.0791515778582514,156.72891877909984,135.71495085359544,931.0
2573,DL,DCA,SLC,11.647382920110193,0.7348066298342542,277.7099447513812,254.77900552486187,1851.0
2574,DL,DEN,ATL,6.228237015362107,-1.9636697247706423,167.36990825688073,142.36880733944955,1199.0
2575,DL,DEN,CVG,8.133956386292835,1.51875,150.309375,128.234375,1069.0
2576,DL,DEN,DTW,6.787183544303797,-3.1473851030110933,161.6703645007924,137.12123613312204,1123.0
2577,DL,DEN,JFK,9.942578548212351,-1.6565217391304348,222.73260869565217,194.14021739130436,1626.0
2578,DL,DEN,LAX,8.019118869492935,-0.17871986699916875,146.07231920199501,118.85120532003324,862.0
2579,DL,DEN,LGA,15.959128065395095,2.6629834254143647,219.22651933701658,192.21546961325967,1620.0
2580,DL,DEN,MSP,8.41532884515795,-0.3016614745586708,111.00467289719626,90.30062305295951,680.0
2581,DL,DEN,SEA,3.3622828784119108,-6.740679370339685,173.52775476387737,149.2294946147473,1024.0
2582,DL,DEN,SLC,2.0068540095956133,-7.523646333104867,90.72035640849897,67.02056202878684,391.0
2583,DL,DFW,ATL,11.078095747526076,7.273701124799143,122.81467595072309,97.0074986609534,731.0
2584,DL,DFW,DTW,9.579629629629629,-2.1148148148148147,152.33333333333334,127.10185185185185,986.0
2585,DL,DFW,FAR,-7.0,-1.0,151.0,127.0,968.0
2586,DL,DFW,JFK,10.960264900662251,4.006622516556291,213.7086092715232,186.3112582781457,1391.0
2587,DL,DFW,LAX,6.936567164179104,6.970149253731344,196.03731343283582,168.11940298507463,1235.0
2588,DL,DFW,LGA,20.275449101796408,9.902439024390244,200.10365853658536,174.390243902439,1389.0
2589,DL,DFW,MSP,3.421216848673947,-8.130094043887148,137.54388714733543,115.94827586206897,852.0
2590,DL,DFW,SLC,3.506653019447288,-4.037871033776868,162.5854657113613,137.9150460593654,989.0
2591,DL,DSM,ATL,4.538844621513944,1.369,122.147,99.754,743.0
2592,DL,DTW,ALB,3.75,-4.1625,84.20416666666667,63.74166666666667,489.0
2593,DL,DTW,ATL,5.205141257317384,-0.41836734693877553,118.99795918367347,93.96045918367346,594.0
2594,DL,DTW,ATW,-4.2,-23.2,71.6,51.6,296.0
2595,DL,DTW,AUS,4.89281507656066,-6.0958579881656805,182.77988165680475,157.6414201183432,1149.0
2596,DL,DTW,BDL,5.374799357945426,-2.637751004016064,95.78393574297189,72.88915662650602,549.0
2597,DL,DTW,BHM,-4.0,-21.0,118.0,89.0,625.0
2598,DL,DTW,BNA,4.012746972594009,-1.2376996805111822,94.47795527156549,70.09073482428116,456.0
2599,DL,DTW,BOS,11.732737611697807,3.6980902072328323,109.46038195855343,83.9199512393336,632.0
2600,DL,DTW,BTV,-3.5,-11.5,103.5,73.0,537.0
2601,DL,DTW,BUF,4.9723991507431,-0.8598726114649682,62.34394904458599,39.92993630573248,241.0
2602,DL,DTW,BWI,8.223984771573605,0.7147395171537484,88.99555273189327,63.97712833545108,409.0
2603,DL,DTW,CLE,11.458483754512635,4.1732851985559565,50.73646209386282,23.79783393501805,95.0
2604,DL,DTW,CLT,1.4603047313552526,-7.304593070104755,103.64141821112007,79.2232070910556,500.0
2605,DL,DTW,CVG,8.52892561983471,2.074380165289256,61.79338842975206,41.78512396694215,229.0
2606,DL,DTW,DCA,7.674638989169675,0.7687782805429865,85.85067873303167,64.29049773755656,405.0
2607,DL,DTW,DEN,5.360759493670886,-7.18109610802224,185.0818109610802,158.00317712470215,1123.0
2608,DL,DTW,DFW,4.129770992366412,-8.978764478764479,166.56949806949808,139.4980694980695,986.0
2609,DL,DTW,EWR,18.152979066022546,7.7290322580645165,101.66774193548387,72.00483870967741,488.0
2610,DL,DTW,FLL,4.504180064308682,-3.827741935483871,174.9516129032258,151.38838709677418,1127.0
2611,DL,DTW,GRB,12.523255813953488,4.273809523809524,72.95238095238095,51.29761904761905,287.0
2612,DL,DTW,GRR,4.226923076923077,-1.7047496790757382,46.8793324775353,26.323491655969192,120.0
2613,DL,DTW,GSP,5.963636363636364,-5.930909090909091,91.15636363636364,72.46909090909091,508.0
2614,DL,DTW,IAD,-1.92,-17.36,83.76,59.2,383.0
2615,DL,DTW,IAH,11.134408602150538,-1.0163934426229508,172.98907103825135,149.72131147540983,1075.0
2616,DL,DTW,IND,5.8808510638297875,-1.1127659574468085,62.6,42.00212765957447,231.0
2617,DL,DTW,JAX,6.235294117647059,-13.382352941176471,132.39705882352942,109.05882352941177,813.0
2618,DL,DTW,JFK,17.712621359223302,5.756335282651072,109.18518518518519,78.05458089668616,509.0
2619,DL,DTW,LAS,4.035555555555556,-8.63195991091314,258.6018930957684,233.6347438752784,1749.0
2620,DL,DTW,LAX,7.824509803921568,0.74950884086444,291.1679764243615,261.66601178781923,1979.0
2621,DL,DTW,LEX,-10.0,-12.0,70.0,45.0,296.0
2622,DL,DTW,LGA,11.963176895306859,2.327292497281624,104.21203334541501,75.29902138455962,502.0
2623,DL,DTW,MCI,3.3752988047808765,-6.701516360734238,118.57382282521948,94.41420590582602,629.0
2624,DL,DTW,MCO,5.990462565569862,-0.7618591279348347,155.72304743651173,127.87254432199329,957.0
2625,DL,DTW,MEM,4.153333333333333,-3.5366666666666666,111.79666666666667,90.03333333333333,610.0
2626,DL,DTW,MHT,0.7142857142857143,-6.904761904761905,99.53968253968254,77.42857142857143,610.0
2627,DL,DTW,MIA,7.192787794729543,-3.591666666666667,178.73333333333332,152.48611111111111,1145.0
2628,DL,DTW,MKE,4.4829329962073325,-1.6700379266750949,68.36788874841972,44.90139064475348,237.0
2629,DL,DTW,MSN,4.156729131175468,-2.8347529812606473,71.87904599659285,51.126064735945484,311.0
2630,DL,DTW,MSP,5.190721649484536,-4.90523598820059,109.54941002949853,86.6740412979351,528.0
2631,DL,DTW,MSY,3.08646188850967,-8.26765375854214,148.6366742596811,125.81662870159454,926.0
2632,DL,DTW,OMA,-0.41935483870967744,-12.0,114.16129032258064,94.70967741935483,651.0
2633,DL,DTW,ORD,10.630211480362538,3.527239709443099,81.58353510895884,48.06961259079903,235.0
2634,DL,DTW,PBI,3.401662049861496,-5.686111111111111,171.12222222222223,146.37222222222223,1086.0
2635,DL,DTW,PDX,1.5562770562770563,-8.379609544468547,287.61388286334056,261.60954446854663,1953.0
2636,DL,DTW,PHL,11.91279887482419,1.394792399718508,96.36101337086559,68.66783954961295,453.0
2637,DL,DTW,PHX,6.306827309236948,-6.36583400483481,248.7590652699436,225.58984689766316,1671.0
2638,DL,DTW,PIT,7.665938864628821,-0.24890829694323144,59.52401746724891,35.86899563318777,201.0
2639,DL,DTW,PVD,5.711055276381909,-3.2261306532663316,101.66834170854271,80.6859296482412,615.0
2640,DL,DTW,PWM,-0.30526315789473685,-2.357894736842105,106.18947368421053,84.03157894736842,668.0
2641,DL,DTW,RDU,4.321695760598503,-2.6126350789692436,98.18703241895261,74.37489609310059,501.0
2642,DL,DTW,RIC,-4.0,-19.0,87.0,67.0,456.0
2643,DL,DTW,ROC,2.5588235294117645,-4.5,64.11764705882354,45.029411764705884,296.0
2644,DL,DTW,RSW,5.087035358114234,-4.75705186533212,167.52502274795268,143.46041856232938,1084.0
2645,DL,DTW,SAN,5.595647193585338,-9.285878300803674,281.51320321469575,257.99425947187143,1956.0
2646,DL,DTW,SAT,6.265454545454546,-9.169117647058824,189.4485294117647,167.66176470588235,1214.0
2647,DL,DTW,SBN,1.6,-9.6,49.6,34.0,157.0
2648,DL,DTW,SDF,-1.0,-3.8333333333333335,78.66666666666667,51.5,306.0
2649,DL,DTW,SEA,5.886442641946697,-3.3149651972157774,291.06670533642693,261.8909512761021,1927.0
2650,DL,DTW,SFO,9.124911785462244,-2.3776520509193775,306.987270155587,276.6909476661952,2079.0
2651,DL,DTW,SJC,3.1052631578947367,-16.342105263157894,312.2631578947368,277.92105263157896,2062.0
2652,DL,DTW,SLC,4.96406779661017,-5.8110129163834126,232.58939496940857,207.43575798776342,1481.0
2653,DL,DTW,SNA,3.197132616487455,-5.593525179856115,290.4352517985611,259.6007194244604,1960.0
2654,DL,DTW,SRQ,0.65625,-15.03125,162.34375,137.53125,1022.0
2655,DL,DTW,STL,5.7375,-2.798994974874372,92.87185929648241,71.67085427135679,440.0
2656,DL,DTW,SYR,3.7058823529411766,-5.358823529411764,74.47647058823529,52.6,374.0
2657,DL,DTW,TPA,4.503625576796309,-3.591688654353562,153.3707124010554,131.06860158311346,983.0
2658,DL,DTW,TVC,10.167400881057269,6.052863436123348,58.180616740088105,38.16740088105727,207.0
2659,DL,ECP,ATL,9.71631205673759,4.350734921439432,67.14140902179422,43.17638114546376,240.0
2660,DL,EGE,ATL,20.615384615384617,13.60576923076923,177.7403846153846,151.77884615384616,1312.0
2661,DL,ELP,ATL,3.9441210710128054,-3.2736842105263158,178.65029239766082,154.77777777777777,1282.0
2662,DL,EVV,ATL,7.792079207920792,3.402640264026403,77.3102310231023,55.508250825082506,350.0
2663,DL,EWR,ATL,17.695956454121305,8.157922077922079,137.6909090909091,110.07714285714286,746.0
2664,DL,EWR,DTW,9.721044045676999,-0.7243066884176182,108.56443719412724,83.63132137030995,488.0
2665,DL,EWR,MSP,7.497737556561086,-6.413636363636364,172.91363636363636,148.32575757575756,1008.0
2666,DL,EWR,SLC,21.622784810126582,6.840506329113924,303.2506329113924,272.2354430379747,1969.0
2667,DL,EYW,ATL,7.114337568058076,-0.01731996353691887,112.92433910665451,94.6517775752051,646.0
2668,DL,FAI,MSP,23.745098039215687,12.852941176470589,302.87254901960785,284.65686274509807,2466.0
2669,DL,FAI,SEA,10.68,-2.0070588235294116,208.0564705882353,184.49411764705883,1533.0
2670,DL,FAR,ATL,-1.0,-9.6,171.6,136.2,1123.0
2671,DL,FAR,DFW,-14.0,-27.0,132.0,113.0,968.0
2672,DL,FAR,MSP,6.645510835913313,0.7198142414860681,65.04024767801857,39.741486068111456,223.0
2673,DL,FAY,ATL,8.939058171745152,5.871866295264624,80.45961002785515,59.289693593314766,331.0
2674,DL,FCA,ATL,25.75,27.583333333333332,253.66666666666666,220.91666666666666,1842.0
2675,DL,FCA,LAX,10.777777777777779,14.555555555555555,172.66666666666666,147.77777777777777,1014.0
2676,DL,FCA,MSP,4.246445497630332,-0.1,149.41904761904763,128.13809523809525,1026.0
2677,DL,FCA,SLC,1.6887966804979253,-5.6970954356846475,97.70539419087137,72.2655601659751,531.0
2678,DL,FLL,ATL,5.876228308592934,1.8508588186007542,110.93213238374528,84.2258064516129,581.0
2679,DL,FLL,BOS,15.82696629213483,7.373033707865169,189.55505617977528,161.35056179775282,1237.0
2680,DL,FLL,CVG,5.957020057306591,-1.1146131805157593,145.4240687679083,124.15186246418338,932.0
2681,DL,FLL,DTW,5.9955041746949265,-3.279742765273312,171.95176848874598,147.77684887459807,1127.0
2682,DL,FLL,JFK,15.499266862170089,7.412628487518355,171.68208516886932,141.0014684287812,1069.0
2683,DL,FLL,LAS,3.0,-24.0,315.0,292.0,2173.0
2684,DL,FLL,LGA,13.182477678571429,2.2249718785151855,169.9015748031496,142.9634420697413,1076.0
2685,DL,FLL,MSP,5.33806146572104,-2.2066508313539193,228.6793349168646,202.84323040380048,1487.0
2686,DL,FLL,SEA,3.45,3.55,403.95,372.65,2717.0
2687,DL,FLL,SLC,-1.25,-11.706989247311828,300.22849462365593,276.6639784946237,2084.0
2688,DL,FNT,ATL,2.908119658119658,-3.366167023554604,122.8051391862955,102.30620985010707,645.0
2689,DL,FSD,ATL,7.902027027027027,2.5337837837837838,143.60135135135135,120.25,954.0
2690,DL,FSD,MSP,2.1005385996409336,-4.806104129263914,60.43985637342909,36.147217235188506,196.0
2691,DL,GEG,LAX,3.1,-19.2,157.3,122.3,945.0
2692,DL,GEG,MSP,5.855633802816901,-2.975206611570248,163.7319952774498,143.9055489964581,1175.0
2693,DL,GEG,SEA,3.211726384364821,-5.908496732026144,64.94771241830065,42.25816993464052,224.0
2694,DL,GEG,SLC,0.5034562211981567,-6.897347174163783,96.45559400230681,74.04382929642445,546.0
2695,DL,GNV,ATL,4.644578313253012,3.0634441087613293,74.79456193353474,51.670694864048336,300.0
2696,DL,GPT,ATL,3.8793264733395696,-2.365762394761459,77.4798877455566,53.58372310570627,352.0
2697,DL,GRB,ATL,6.963235294117647,-0.43283582089552236,139.02238805970148,108.57462686567165,774.0
2698,DL,GRB,DTW,4.011764705882353,2.364705882352941,73.31764705882352,47.858823529411765,287.0
2699,DL,GRB,MSP,1.2132963988919667,-8.00831024930748,68.34072022160665,46.06094182825485,252.0
2700,DL,GRR,ATL,3.2924924924924923,-2.7799879445449065,116.13200723327306,95.33936106088005,640.0
2701,DL,GRR,DTW,1.7650834403080873,-2.8136246786632393,53.4305912596401,28.75578406169666,120.0
2702,DL,GRR,LGA,61.0,85.0,145.0,96.0,618.0
2703,DL,GRR,MSP,2.6782496782496783,-6.9238709677419354,87.65806451612903,68.35870967741936,408.0
2704,DL,GSO,ATL,4.369589762890478,-1.4480030143180105,77.40052750565185,53.608515448379805,306.0
2705,DL,GSP,ATL,4.530501930501931,0.3646195442255697,58.5747392815759,33.7435303205871,153.0
2706,DL,GSP,DTW,0.3776978417266187,-8.5,100.66546762589928,78.00719424460432,508.0
2707,DL,GTF,MSP,-1.380952380952381,-5.119047619047619,128.58333333333334,110.42857142857143,887.0
2708,DL,HDN,ATL,4.126315789473685,-5.7894736842105265,182.50526315789475,153.8,1340.0
2709,DL,HDN,MSP,10.325842696629213,-2.367816091954023,124.52873563218391,101.20689655172414,774.0
2710,DL,HNL,ATL,3.010989010989011,-12.9366391184573,507.87052341597797,482.465564738292,4502.0
2711,DL,HNL,JFK,48.333333333333336,51.27777777777778,583.6666666666666,547.7222222222222,4983.0
2712,DL,HNL,LAS,8.666666666666666,8.333333333333334,348.6666666666667,323.3333333333333,2762.0
2713,DL,HNL,LAX,4.425406203840472,-1.2834937083641746,320.59511472982973,292.0,2556.0
2714,DL,HNL,MSP,4.314410480349345,-9.161572052401747,460.05676855895194,435.51965065502185,3972.0
2715,DL,HNL,PDX,-4.571428571428571,-6.380952380952381,329.04761904761904,301.6190476190476,2603.0
2716,DL,HNL,SEA,2.530679933665008,-5.473421926910299,340.90199335548175,311.2009966777409,2677.0
2717,DL,HNL,SFO,-3.4166666666666665,-5.916666666666667,307.8333333333333,283.3333333333333,2398.0
2718,DL,HNL,SLC,5.295264623955432,-5.79608938547486,357.94972067039106,330.7960893854749,2994.0
2719,DL,HOU,ATL,5.652566539923955,1.1843735111958076,117.12148642210576,94.07860886136255,696.0
2720,DL,HPN,ATL,12.532786885245901,2.3422131147540983,137.78483606557376,114.19877049180327,780.0
2721,DL,HSV,ATL,2.6003408606732,-2.061780997017469,57.193012356199404,31.955688112484022,151.0
2722,DL,IAD,ATL,5.864615384615385,0.34315882094148703,109.05279366476023,82.51825780906292,534.0
2723,DL,IAD,DTW,-4.576923076923077,-13.192307692307692,90.1923076923077,67.42307692307692,383.0
2724,DL,IAD,MSP,0.8084112149532711,-10.94811320754717,152.26415094339623,131.31132075471697,908.0
2725,DL,IAD,SEA,5.0,-16.07103825136612,337.1366120218579,312.1857923497268,2306.0
2726,DL,IAD,SLC,-1.0774410774410774,-17.528813559322035,275.49830508474577,251.8779661016949,1828.0
2727,DL,IAH,ATL,11.773941635840526,5.808720691073632,116.7877416700946,92.64623611682435,689.0
2728,DL,IAH,CVG,-13.0,-17.0,132.0,116.0,871.0
2729,DL,IAH,DTW,16.978378378378377,4.356756756756757,157.9027027027027,136.0,1075.0
2730,DL,IAH,LGA,16.0,-16.0,180.0,162.0,1416.0
2731,DL,IAH,MSP,16.185185185185187,5.866666666666666,160.11851851851853,138.36296296296297,1034.0
2732,DL,IAH,SLC,11.658354114713218,4.521197007481296,189.35910224438902,164.6359102244389,1195.0
2733,DL,ICT,ATL,3.9315992292870905,-0.2886100386100386,123.19401544401545,101.6930501930502,782.0
2734,DL,ILM,ATL,1.847507331378299,-5.132352941176471,85.92647058823529,64.23823529411764,377.0
2735,DL,IND,ATL,5.434307741728237,0.8231511254019293,92.33247588424437,68.69967845659164,432.0
2736,DL,IND,DTW,1.744136460554371,-4.522388059701493,65.56076759061834,41.204690831556505,231.0
2737,DL,IND,LAX,1.227810650887574,-0.9704142011834319,273.6923076923077,244.3343195266272,1814.0
2738,DL,IND,LGA,13.0,-9.0,111.0,94.0,660.0
2739,DL,IND,MCO,-1.8586206896551725,-8.251724137931035,134.29310344827587,109.57931034482759,829.0
2740,DL,IND,MSP,6.738295318127251,0.8811524609843937,104.37575030012005,83.11284513805522,503.0
2741,DL,IND,RSW,4.777777777777778,-6.222222222222222,146.55555555555554,127.88888888888889,945.0
2742,DL,IND,SEA,13.122222222222222,-1.8111111111111111,280.56111111111113,258.00555555555553,1866.0
2743,DL,IND,SLC,-1.1797752808988764,-11.646616541353383,216.88345864661653,189.60902255639098,1355.0
2744,DL,JAC,ATL,6.170940170940171,-3.9827586206896552,211.50862068965517,183.44827586206895,1572.0
2745,DL,JAC,JFK,25.4,11.8,257.8666666666667,215.86666666666667,1894.0
2746,DL,JAC,MSP,5.236363636363636,-0.7545454545454545,132.4181818181818,110.2,872.0
2747,DL,JAC,SLC,1.4810756972111554,-2.2131474103585655,62.59362549800797,37.91235059760956,205.0
2748,DL,JAN,ATL,5.130577736026304,0.1148235294117647,78.07011764705882,53.37976470588235,341.0
2749,DL,JAX,ATL,5.688805444731284,0.8630490956072352,71.24571294338736,46.504815597838856,270.0
2750,DL,JAX,DTW,-1.0,-12.985074626865671,132.5820895522388,113.28358208955224,813.0
2751,DL,JAX,JFK,3.8031914893617023,-6.212765957446808,130.66489361702128,105.67021276595744,828.0
2752,DL,JAX,MSP,11.477272727272727,-3.585227272727273,179.10227272727272,159.9943181818182,1174.0
2753,DL,JFK,ATL,15.03553875236295,0.5393641180923543,146.20628311884937,111.19606358819077,760.0
2754,DL,JFK,AUS,11.330178759200841,-9.75632911392405,238.90084388185653,206.8428270042194,1521.0
2755,DL,JFK,BGR,12.876712328767123,7.739726027397261,86.8082191780822,57.63013698630137,382.0
2756,DL,JFK,BOS,17.830258302583026,6.654343807763401,77.41404805914972,39.07948243992606,187.0
2757,DL,JFK,BUF,-4.285714285714286,-19.714285714285715,87.57142857142857,54.142857142857146,301.0
2758,DL,JFK,CHS,2.0898876404494384,-6.755056179775281,129.51460674157303,99.15505617977529,636.0
2759,DL,JFK,CLT,6.335820895522388,-9.984962406015038,123.43609022556392,90.86466165413533,541.0
2760,DL,JFK,CVG,132.0,116.0,132.0,85.0,589.0
2761,DL,JFK,DCA,3.977272727272727,-3.3295454545454546,81.35227272727273,49.93181818181818,213.0
2762,DL,JFK,DEN,10.667028199566161,-7.173202614379085,272.03376906318084,230.4607843137255,1626.0
2763,DL,JFK,DFW,34.75333333333333,17.313333333333333,231.8,186.52666666666667,1391.0
2764,DL,JFK,DTW,6.241779497098646,-8.87378640776699,116.33980582524272,85.84271844660194,509.0
2765,DL,JFK,FLL,14.27565982404692,1.8130978660779986,184.74981604120677,149.60412067696836,1069.0
2766,DL,JFK,HNL,39.333333333333336,-3.5,660.0555555555555,616.0555555555555,4983.0
2767,DL,JFK,JAC,31.533333333333335,8.333333333333334,297.73333333333335,267.6,1894.0
2768,DL,JFK,JAX,6.343915343915344,-5.64021164021164,154.9047619047619,123.55555555555556,828.0
2769,DL,JFK,LAS,8.242571255306245,-7.5118829981718465,338.78427787934186,301.8269347958562,2248.0
2770,DL,JFK,LAX,12.405482945489322,1.7745129351644842,368.6349409134462,327.7179814755669,2475.0
2771,DL,JFK,MCO,11.29415501905972,1.2897255902999363,172.42054881940012,135.44097000638163,944.0
2772,DL,JFK,MIA,12.91220556745182,1.0966356478167503,187.59627773801003,150.81388690050107,1089.0
2773,DL,JFK,MSP,16.563869992441422,4.235963581183611,186.97040971168437,153.3391502276176,1029.0
2774,DL,JFK,MSY,15.615796519410978,-3.7248322147651005,199.00805369127517,165.31275167785236,1182.0
2775,DL,JFK,PBI,8.16382252559727,-2.7542662116040955,180.54266211604096,145.06484641638227,1028.0
2776,DL,JFK,PDX,17.608623548922058,-2.285,368.4916666666667,330.29,2454.0
2777,DL,JFK,PHL,12.171641791044776,8.753731343283581,78.81343283582089,34.992537313432834,94.0
2778,DL,JFK,PHX,13.048463356973995,-4.4543297746144725,325.65836298932385,289.2419928825623,2153.0
2779,DL,JFK,RDU,0.0,-5.0,119.0,66.0,427.0
2780,DL,JFK,RSW,1.791304347826087,-13.808695652173913,193.15652173913043,160.63478260869564,1074.0
2781,DL,JFK,SAN,8.15962441314554,-5.9366729678638945,364.04442344045367,326.64650283553874,2446.0
2782,DL,JFK,SAT,30.856749311294767,10.124653739612189,247.02770083102493,215.65927977839334,1587.0
2783,DL,JFK,SAV,3.460526315789474,-9.48,136.12,110.36,718.0
2784,DL,JFK,SEA,11.009569377990431,-0.7601096641535298,369.72789581905414,330.3728581220014,2422.0
2785,DL,JFK,SFO,15.14963503649635,1.2661782661782661,392.997557997558,351.8974358974359,2586.0
2786,DL,JFK,SJC,-1.4068627450980393,-26.112745098039216,375.87254901960785,342.1862745098039,2569.0
2787,DL,JFK,SJU,7.430290872617854,-3.221327967806841,228.8189134808853,193.99295774647888,1598.0
2788,DL,JFK,SLC,9.809345794392524,-3.21085464753587,314.90517779164065,278.24329382407984,1990.0
2789,DL,JFK,SNA,-3.353846153846154,-2.953846153846154,384.7076923076923,342.1384615384615,2454.0
2790,DL,JFK,STT,2.9767441860465116,-7.622093023255814,233.13372093023256,198.22674418604652,1623.0
2791,DL,JFK,TPA,10.482857142857142,-2.7122405153901217,174.97780959198283,143.13886900501075,1005.0
2792,DL,JNU,SEA,-2.0098039215686274,-9.411764705882353,143.98039215686273,118.94117647058823,909.0
2793,DL,KOA,LAX,13.842857142857143,10.531428571428572,304.57142857142856,283.3742857142857,2504.0
